transaction_id,customer_id,persona,timestamp,amount,merchant,beneficiary,is_fraud
T0005515,C0159,low_evening_shopper,2026-03-12 18:59:00.000000000,888.38,Swiggy,friend_a,0
T0004805,C0140,mid_weekend,2026-03-12 19:12:00.000000000,3171.61,BookMyShow,self_upi,0
T0005839,C0168,low_evening_shopper,2026-03-12 19:16:00.000000000,900.73,BigBazaar,friend_a,0
T0006202,C0177,low_evening_shopper,2026-03-12 19:20:00.000000000,429.79,BigBazaar,self_upi,0
T0002996,C0087,low_evening_shopper,2026-03-12 19:41:00.000000000,648.3,LocalKirana,self_upi,0
T0005029,C0147,low_evening_shopper,2026-03-12 19:42:00.000000000,580.78,LocalKirana,self_upi,0
T0004535,C0132,low_evening_shopper,2026-03-12 20:07:00.000000000,579.13,BigBazaar,friend_a,0
T0003404,C0099,low_evening_shopper,2026-03-12 20:08:00.000000000,932.67,Swiggy,self_upi,0
T0002172,C0063,low_evening_shopper,2026-03-12 20:09:00.000000000,1972.41,Amazon,friend_a,0
T0001780,C0051,low_evening_shopper,2026-03-12 20:18:00.000000000,666.1,NewShop_39,self_upi,0
T0003959,C0114,low_evening_shopper,2026-03-12 20:31:00.000000000,996.88,Swiggy,self_upi,0
T0006076,C0174,low_evening_shopper,2026-03-12 21:03:00.000000000,731.11,Swiggy,self_upi,0
T0001664,C0047,mid_weekend,2026-03-12 21:06:00.000000000,2960.98,Myntra,family_upi,0
T0002276,C0066,low_evening_shopper,2026-03-12 21:28:00.000000000,882.53,BigBazaar,self_upi,0
T0004534,C0132,low_evening_shopper,2026-03-12 21:37:00.000000000,965.02,BigBazaar,friend_a,0
T0000795,C0021,low_evening_shopper,2026-03-12 21:38:00.000000000,162.55,LocalKirana,friend_a,0
T0001010,C0027,low_evening_shopper,2026-03-12 21:39:00.000000000,692.16,Amazon,friend_a,0
T0000883,C0023,mid_weekend,2026-03-12 21:45:00.000000000,876.2,Myntra,family_upi,0
T0004633,C0135,low_evening_shopper,2026-03-12 22:28:00.000000000,516.48,LocalKirana,friend_a,0
T0004080,C0117,low_evening_shopper,2026-03-12 22:52:00.000000000,3473.27,BigBazaar,self_upi,0
T0000980,C0026,mid_weekend,2026-03-13 12:33:00.000000000,4182.68,BookMyShow,self_upi,0
T0002661,C0078,low_evening_shopper,2026-03-13 13:59:00.000000000,788.74,Swiggy,friend_a,0
T0000884,C0023,mid_weekend,2026-03-13 15:15:00.000000000,1953.46,IRCTC,self_upi,0
T0002851,C0083,mid_weekend,2026-03-13 16:37:00.000000000,3258.41,Myntra,self_upi,0
T0003070,C0089,mid_weekend,2026-03-13 17:33:00.000000000,2952.99,BookMyShow,family_upi,0
T0002997,C0087,low_evening_shopper,2026-03-13 18:05:00.000000000,808.71,BigBazaar,friend_a,0
T0000399,C0011,mid_weekend,2026-03-13 18:13:00.000000000,2159.97,Myntra,family_upi,0
T0002751,C0080,mid_weekend,2026-03-13 18:17:00.000000000,2224.43,Myntra,self_upi,0
T0000796,C0021,low_evening_shopper,2026-03-13 18:32:00.000000000,837.4,Swiggy,self_upi,0
T0005004,C0146,mid_weekend,2026-03-13 18:40:00.000000000,1611.06,IRCTC,family_upi,0
T0002852,C0083,mid_weekend,2026-03-13 18:44:00.000000000,2654.13,Myntra,family_upi,0
T0002662,C0078,low_evening_shopper,2026-03-13 18:54:00.000000000,816.03,LocalKirana,self_upi,0
T0000312,C0009,low_evening_shopper,2026-03-13 19:11:00.000000000,1155.74,Amazon,self_upi,0
T0003836,C0111,low_evening_shopper,2026-03-13 19:33:00.000000000,685.3,Amazon,friend_a,0
T0005516,C0159,low_evening_shopper,2026-03-13 19:54:00.000000000,599.0,Swiggy,friend_a,0
T0001448,C0042,low_evening_shopper,2026-03-13 20:46:00.000000000,708.95,Swiggy,friend_a,0
T0004150,C0120,low_evening_shopper,2026-03-13 20:55:00.000000000,460.87,Amazon,friend_a,0
T0006203,C0177,low_evening_shopper,2026-03-13 20:56:00.000000000,714.74,BigBazaar,friend_a,0
T0003173,C0093,low_evening_shopper,2026-03-13 21:04:00.000000000,624.79,Swiggy,friend_a,0
T0005840,C0168,low_evening_shopper,2026-03-13 22:12:00.000000000,717.76,BigBazaar,self_upi,0
T0005608,C0162,low_evening_shopper,2026-03-13 22:44:00.000000000,711.24,Amazon,friend_a,0
T0005377,C0156,low_evening_shopper,2026-03-13 22:50:00.000000000,806.54,Swiggy,friend_a,0
T0003724,C0108,low_evening_shopper,2026-03-13 23:03:00.000000000,744.23,LocalKirana,friend_a,0
T0004634,C0135,low_evening_shopper,2026-03-13 23:31:00.000000000,630.88,BigBazaar,friend_a,0
T0006405,C0051,low_evening_shopper,2026-03-14 02:06:00.529255206,6176.48,UnknownStore_6,new_wallet_2260,1
T0003072,C0089,mid_weekend,2026-03-14 08:12:00.000000000,2666.9,BookMyShow,family_upi,0
T0003938,C0113,mid_weekend,2026-03-14 09:04:00.000000000,3007.09,BookMyShow,self_upi,0
T0003939,C0113,mid_weekend,2026-03-14 13:41:00.000000000,2103.4,Myntra,self_upi,0
T0000885,C0023,mid_weekend,2026-03-14 13:47:00.000000000,3960.86,Zomato,family_upi,0
T0003071,C0089,mid_weekend,2026-03-14 14:29:00.000000000,1916.84,IRCTC,family_upi,0
T0001665,C0047,mid_weekend,2026-03-14 15:01:00.000000000,2393.0,Zomato,family_upi,0
T0003174,C0093,low_evening_shopper,2026-03-14 17:01:00.000000000,623.95,Amazon,friend_a,0
T0000556,C0015,low_evening_shopper,2026-03-14 17:15:00.000000000,2624.13,Amazon,self_upi,0
T0000981,C0026,mid_weekend,2026-03-14 17:31:00.000000000,2217.57,BookMyShow,family_upi,0
T0005378,C0156,low_evening_shopper,2026-03-14 18:01:00.000000000,811.31,Amazon,friend_a,0
T0004431,C0129,low_evening_shopper,2026-03-14 18:06:00.000000000,699.06,LocalKirana,friend_a,0
T0005259,C0153,low_evening_shopper,2026-03-14 18:14:00.000000000,864.17,BigBazaar,self_upi,0
T0004151,C0120,low_evening_shopper,2026-03-14 18:34:00.000000000,509.29,Swiggy,friend_a,0
T0006077,C0174,low_evening_shopper,2026-03-14 19:08:00.000000000,524.98,BigBazaar,self_upi,0
T0003960,C0114,low_evening_shopper,2026-03-14 19:12:00.000000000,739.95,Swiggy,self_upi,0
T0005841,C0168,low_evening_shopper,2026-03-14 19:37:00.000000000,593.04,Amazon,friend_a,0
T0001892,C0054,low_evening_shopper,2026-03-14 20:59:00.000000000,538.61,Amazon,friend_a,0
T0001011,C0027,low_evening_shopper,2026-03-14 21:09:00.000000000,551.73,LocalKirana,self_upi,0
T0001542,C0044,mid_weekend,2026-03-14 21:24:00.000000000,2248.61,Zomato,family_upi,0
T0002878,C0084,low_evening_shopper,2026-03-14 21:39:00.000000000,817.28,Swiggy,self_upi,0
T0001449,C0042,low_evening_shopper,2026-03-14 22:08:00.000000000,853.35,BigBazaar,self_upi,0
T0004635,C0135,low_evening_shopper,2026-03-14 22:44:00.000000000,460.89,Swiggy,friend_a,0
T0006044,C0173,mid_weekend,2026-03-14 22:45:00.000000000,2979.59,Zomato,self_upi,0
T0003405,C0099,low_evening_shopper,2026-03-14 22:49:00.000000000,514.39,NewShop_19,self_upi,0
T0003527,C0102,low_evening_shopper,2026-03-14 22:54:00.000000000,984.7,BigBazaar,self_upi,0
T0006442,C0099,low_evening_shopper,2026-03-15 01:26:00.380603712,1570.82,NightPOS_23,friend_a,1
T0005031,C0147,low_evening_shopper,2026-03-15 11:02:00.000000000,694.96,Swiggy,self_upi,0
T0000886,C0023,mid_weekend,2026-03-15 11:25:00.000000000,2260.62,Myntra,family_upi,0
T0002752,C0080,mid_weekend,2026-03-15 12:42:00.000000000,1540.88,BookMyShow,family_upi,0
T0002853,C0083,mid_weekend,2026-03-15 13:39:00.000000000,1919.69,BookMyShow,self_upi,0
T0000982,C0026,mid_weekend,2026-03-15 14:35:00.000000000,1741.75,BookMyShow,self_upi,0
T0001450,C0042,low_evening_shopper,2026-03-15 16:17:00.000000000,885.43,LocalKirana,friend_a,0
T0006078,C0174,low_evening_shopper,2026-03-15 17:31:00.000000000,742.66,Swiggy,friend_a,0
T0005842,C0168,low_evening_shopper,2026-03-15 18:00:00.000000000,982.51,BigBazaar,friend_a,0
T0000313,C0009,low_evening_shopper,2026-03-15 18:06:00.000000000,657.08,LocalKirana,friend_a,0
T0005609,C0162,low_evening_shopper,2026-03-15 18:21:00.000000000,1977.79,BigBazaar,self_upi,0
T0000910,C0024,low_evening_shopper,2026-03-15 19:06:00.000000000,726.44,BigBazaar,friend_a,0
T0003406,C0099,low_evening_shopper,2026-03-15 19:09:00.000000000,780.29,BigBazaar,friend_a,0
T0000314,C0009,low_evening_shopper,2026-03-15 19:50:00.000000000,684.39,Amazon,self_upi,0
T0005137,C0150,low_evening_shopper,2026-03-15 19:52:00.000000000,708.99,BigBazaar,friend_a,0
T0004152,C0120,low_evening_shopper,2026-03-15 20:22:00.000000000,708.02,Amazon,friend_a,0
T0002278,C0066,low_evening_shopper,2026-03-15 20:33:00.000000000,925.17,BigBazaar,self_upi,0
T0002277,C0066,low_evening_shopper,2026-03-15 20:52:00.000000000,817.19,Swiggy,friend_a,0
T0002390,C0069,low_evening_shopper,2026-03-15 21:29:00.000000000,906.16,Amazon,friend_a,0
T0005610,C0162,low_evening_shopper,2026-03-15 21:37:00.000000000,353.14,LocalKirana,friend_a,0
T0004536,C0132,low_evening_shopper,2026-03-15 21:55:00.000000000,1013.03,LocalKirana,self_upi,0
T0000797,C0021,low_evening_shopper,2026-03-15 22:00:00.000000000,670.26,LocalKirana,friend_a,0
T0001893,C0054,low_evening_shopper,2026-03-15 22:06:00.000000000,860.37,Swiggy,self_upi,0
T0001781,C0051,low_evening_shopper,2026-03-15 22:34:00.000000000,742.65,BigBazaar,self_upi,0
T0002879,C0084,low_evening_shopper,2026-03-15 22:39:00.000000000,627.43,LocalKirana,self_upi,0
T0003725,C0108,low_evening_shopper,2026-03-15 22:46:00.000000000,780.94,LocalKirana,self_upi,0
T0006440,C0027,low_evening_shopper,2026-03-16 01:28:00.017138756,6094.97,UnknownStore_7,new_wallet_1719,1
T0000557,C0015,low_evening_shopper,2026-03-16 10:37:00.000000000,754.11,LocalKirana,friend_a,0
T0002855,C0083,mid_weekend,2026-03-16 13:42:00.000000000,2801.93,IRCTC,self_upi,0
T0006311,C0179,mid_weekend,2026-03-16 16:49:00.000000000,2446.29,IRCTC,family_upi,0
T0002753,C0080,mid_weekend,2026-03-16 17:00:00.000000000,2123.68,IRCTC,family_upi,0
T0001012,C0027,low_evening_shopper,2026-03-16 17:05:00.000000000,159.69,Swiggy,self_upi,0
T0006204,C0177,low_evening_shopper,2026-03-16 17:10:00.000000000,883.63,Amazon,self_upi,0
T0001666,C0047,mid_weekend,2026-03-16 17:35:00.000000000,2979.36,IRCTC,family_upi,0
T0001543,C0044,mid_weekend,2026-03-16 17:37:00.000000000,3586.43,Myntra,family_upi,0
T0002854,C0083,mid_weekend,2026-03-16 17:48:00.000000000,1815.63,IRCTC,family_upi,0
T0003838,C0111,low_evening_shopper,2026-03-16 17:59:00.000000000,474.12,Amazon,friend_a,0
T0003407,C0099,low_evening_shopper,2026-03-16 18:04:00.000000000,982.67,Swiggy,friend_a,0
T0003837,C0111,low_evening_shopper,2026-03-16 19:24:00.000000000,579.58,Swiggy,self_upi,0
T0001894,C0054,low_evening_shopper,2026-03-16 20:09:00.000000000,991.25,BigBazaar,self_upi,0
T0000887,C0023,mid_weekend,2026-03-16 20:19:00.000000000,2763.38,Zomato,family_upi,0
T0002361,C0068,mid_weekend,2026-03-16 20:24:00.000000000,1803.2,Myntra,self_upi,0
T0005138,C0150,low_evening_shopper,2026-03-16 20:30:00.000000000,770.54,Swiggy,friend_a,0
T0003175,C0093,low_evening_shopper,2026-03-16 20:35:00.000000000,619.77,Swiggy,self_upi,0
T0003839,C0111,low_evening_shopper,2026-03-16 20:39:00.000000000,681.18,Amazon,self_upi,0
T0000911,C0024,low_evening_shopper,2026-03-16 20:58:00.000000000,836.76,LocalKirana,friend_a,0
T0005379,C0156,low_evening_shopper,2026-03-16 21:47:00.000000000,1280.35,Swiggy,friend_a,0
T0001586,C0045,low_evening_shopper,2026-03-16 21:51:00.000000000,448.47,LocalKirana,friend_a,0
T0003726,C0108,low_evening_shopper,2026-03-16 21:58:00.000000000,836.32,Swiggy,self_upi,0
T0002279,C0066,low_evening_shopper,2026-03-16 22:12:00.000000000,997.46,Amazon,self_upi,0
T0004537,C0132,low_evening_shopper,2026-03-16 22:50:00.000000000,751.0,Amazon,self_upi,0
T0003528,C0102,low_evening_shopper,2026-03-16 22:53:00.000000000,558.23,Amazon,friend_a,0
T0005611,C0162,low_evening_shopper,2026-03-16 23:29:00.000000000,802.13,Amazon,friend_a,0
T0002856,C0083,mid_weekend,2026-03-17 08:47:00.000000000,2940.89,BookMyShow,family_upi,0
T0001545,C0044,mid_weekend,2026-03-17 09:29:00.000000000,2151.01,IRCTC,family_upi,0
T0006312,C0179,mid_weekend,2026-03-17 12:29:00.000000000,1361.07,Myntra,self_upi,0
T0003940,C0113,mid_weekend,2026-03-17 13:50:00.000000000,1845.74,BookMyShow,self_upi,0
T0000888,C0023,mid_weekend,2026-03-17 14:05:00.000000000,2304.9,BookMyShow,self_upi,0
T0001544,C0044,mid_weekend,2026-03-17 15:11:00.000000000,1991.59,IRCTC,family_upi,0
T0001667,C0047,mid_weekend,2026-03-17 16:18:00.000000000,2074.86,BookMyShow,self_upi,0
T0005260,C0153,low_evening_shopper,2026-03-17 16:21:00.000000000,663.04,Amazon,self_upi,0
T0001451,C0042,low_evening_shopper,2026-03-17 17:38:00.000000000,811.88,BigBazaar,friend_a,0
T0001013,C0027,low_evening_shopper,2026-03-17 18:00:00.000000000,706.05,Swiggy,friend_a,0
T0005139,C0150,low_evening_shopper,2026-03-17 18:20:00.000000000,640.74,NewShop_37,friend_a,0
T0001782,C0051,low_evening_shopper,2026-03-17 18:37:00.000000000,722.94,Swiggy,self_upi,0
T0000316,C0009,low_evening_shopper,2026-03-17 18:41:00.000000000,1581.71,Amazon,friend_a,0
T0003176,C0093,low_evening_shopper,2026-03-17 19:08:00.000000000,668.35,LocalKirana,friend_a,0
T0004153,C0120,low_evening_shopper,2026-03-17 19:19:00.000000000,801.83,LocalKirana,friend_a,0
T0006205,C0177,low_evening_shopper,2026-03-17 19:34:00.000000000,875.3,Swiggy,friend_a,0
T0005612,C0162,low_evening_shopper,2026-03-17 19:40:00.000000000,575.0,Swiggy,self_upi,0
T0000315,C0009,low_evening_shopper,2026-03-17 19:49:00.000000000,410.41,BigBazaar,friend_a,0
T0005032,C0147,low_evening_shopper,2026-03-17 20:07:00.000000000,423.91,LocalKirana,friend_a,0
T0002173,C0063,low_evening_shopper,2026-03-17 20:23:00.000000000,474.47,LocalKirana,friend_a,0
T0004432,C0129,low_evening_shopper,2026-03-17 21:31:00.000000000,501.5,LocalKirana,self_upi,0
T0005517,C0159,low_evening_shopper,2026-03-17 22:46:00.000000000,488.87,BigBazaar,self_upi,0
T0002280,C0066,low_evening_shopper,2026-03-17 22:57:00.000000000,651.44,Swiggy,self_upi,0
T0000400,C0011,mid_weekend,2026-03-18 09:23:00.000000000,3400.74,IRCTC,self_upi,0
T0006045,C0173,mid_weekend,2026-03-18 11:19:00.000000000,1951.45,Myntra,family_upi,0
T0000889,C0023,mid_weekend,2026-03-18 12:25:00.000000000,2205.88,BookMyShow,self_upi,0
T0006313,C0179,mid_weekend,2026-03-18 16:58:00.000000000,2535.85,BookMyShow,family_upi,0
T0001546,C0044,mid_weekend,2026-03-18 17:02:00.000000000,3614.28,Myntra,self_upi,0
T0000401,C0011,mid_weekend,2026-03-18 17:02:00.000000000,1685.04,Zomato,self_upi,0
T0005519,C0159,low_evening_shopper,2026-03-18 17:35:00.000000000,963.9,LocalKirana,self_upi,0
T0000798,C0021,low_evening_shopper,2026-03-18 18:23:00.000000000,716.02,Swiggy,friend_a,0
T0005033,C0147,low_evening_shopper,2026-03-18 18:27:00.000000000,831.0,LocalKirana,friend_a,0
T0005614,C0162,low_evening_shopper,2026-03-18 18:56:00.000000000,565.25,BigBazaar,self_upi,0
T0002362,C0068,mid_weekend,2026-03-18 19:01:00.000000000,3632.66,IRCTC,self_upi,0
T0001783,C0051,low_evening_shopper,2026-03-18 19:21:00.000000000,1246.91,BigBazaar,friend_a,0
T0005613,C0162,low_evening_shopper,2026-03-18 19:27:00.000000000,1022.01,LocalKirana,self_upi,0
T0005843,C0168,low_evening_shopper,2026-03-18 19:32:00.000000000,469.03,BigBazaar,friend_a,0
T0002363,C0068,mid_weekend,2026-03-18 19:38:00.000000000,1996.88,Zomato,self_upi,0
T0005518,C0159,low_evening_shopper,2026-03-18 19:52:00.000000000,615.16,Amazon,self_upi,0
T0003961,C0114,low_evening_shopper,2026-03-18 20:33:00.000000000,571.24,Swiggy,self_upi,0
T0004538,C0132,low_evening_shopper,2026-03-18 20:41:00.000000000,760.33,BigBazaar,self_upi,0
T0005140,C0150,low_evening_shopper,2026-03-18 20:54:00.000000000,895.42,Amazon,self_upi,0
T0006079,C0174,low_evening_shopper,2026-03-18 21:02:00.000000000,774.73,Swiggy,self_upi,0
T0002880,C0084,low_evening_shopper,2026-03-18 22:58:00.000000000,1963.0,BigBazaar,friend_a,0
T0002281,C0066,low_evening_shopper,2026-03-18 23:39:00.000000000,441.8,Swiggy,friend_a,0
T0003074,C0089,mid_weekend,2026-03-19 13:44:00.000000000,3215.1,BookMyShow,family_upi,0
T0003073,C0089,mid_weekend,2026-03-19 14:16:00.000000000,2688.5,NewShop_3,family_upi,0
T0002364,C0068,mid_weekend,2026-03-19 14:30:00.000000000,1407.22,IRCTC,family_upi,0
T0000890,C0023,mid_weekend,2026-03-19 16:19:00.000000000,2030.75,BookMyShow,self_upi,0
T0000402,C0011,mid_weekend,2026-03-19 16:26:00.000000000,2792.09,Zomato,family_upi,0
T0003962,C0114,low_evening_shopper,2026-03-19 17:16:00.000000000,696.79,BigBazaar,self_upi,0
T0004082,C0117,low_evening_shopper,2026-03-19 18:25:00.000000000,829.98,Swiggy,friend_a,0
T0004154,C0120,low_evening_shopper,2026-03-19 18:25:00.000000000,777.85,LocalKirana,self_upi,0
T0002365,C0068,mid_weekend,2026-03-19 18:26:00.000000000,7189.81,Zomato,self_upi,0
T0003075,C0089,mid_weekend,2026-03-19 18:33:00.000000000,2343.45,Myntra,family_upi,0
T0005844,C0168,low_evening_shopper,2026-03-19 18:45:00.000000000,705.35,Swiggy,friend_a,0
T0004081,C0117,low_evening_shopper,2026-03-19 19:06:00.000000000,970.32,BigBazaar,friend_a,0
T0001014,C0027,low_evening_shopper,2026-03-19 19:17:00.000000000,893.47,BigBazaar,self_upi,0
T0006206,C0177,low_evening_shopper,2026-03-19 19:39:00.000000000,648.82,Swiggy,self_upi,0
T0005261,C0153,low_evening_shopper,2026-03-19 19:42:00.000000000,461.79,LocalKirana,friend_a,0
T0003177,C0093,low_evening_shopper,2026-03-19 20:07:00.000000000,529.95,BigBazaar,self_upi,0
T0004539,C0132,low_evening_shopper,2026-03-19 20:12:00.000000000,740.95,Swiggy,friend_a,0
T0001668,C0047,mid_weekend,2026-03-19 20:17:00.000000000,2082.51,BookMyShow,self_upi,0
T0000558,C0015,low_evening_shopper,2026-03-19 21:01:00.000000000,630.44,LocalKirana,friend_a,0
T0001784,C0051,low_evening_shopper,2026-03-19 21:35:00.000000000,537.79,LocalKirana,friend_a,0
T0004433,C0129,low_evening_shopper,2026-03-19 21:44:00.000000000,788.05,BigBazaar,self_upi,0
T0006314,C0179,mid_weekend,2026-03-19 21:47:00.000000000,2798.49,Zomato,self_upi,0
T0000799,C0021,low_evening_shopper,2026-03-19 22:25:00.000000000,770.17,BigBazaar,self_upi,0
T0003840,C0111,low_evening_shopper,2026-03-19 22:29:00.000000000,580.06,Swiggy,self_upi,0
T0006351,C0168,low_evening_shopper,2026-03-19 22:52:00.534085885,3494.99,BigBazaar,friend_a,1
T0001452,C0042,low_evening_shopper,2026-03-19 23:04:00.000000000,1037.38,Amazon,self_upi,0
T0006316,C0179,mid_weekend,2026-03-20 08:13:00.000000000,2496.81,IRCTC,family_upi,0
T0006315,C0179,mid_weekend,2026-03-20 10:05:00.000000000,2608.45,Zomato,self_upi,0
T0006317,C0179,mid_weekend,2026-03-20 14:20:00.000000000,1798.12,IRCTC,self_upi,0
T0000403,C0011,mid_weekend,2026-03-20 15:18:00.000000000,1966.12,IRCTC,self_upi,0
T0002857,C0083,mid_weekend,2026-03-20 16:13:00.000000000,2349.67,Zomato,self_upi,0
T0006318,C0179,mid_weekend,2026-03-20 16:18:00.000000000,3316.74,IRCTC,family_upi,0
T0006207,C0177,low_evening_shopper,2026-03-20 17:06:00.000000000,2468.4,BigBazaar,self_upi,0
T0005520,C0159,low_evening_shopper,2026-03-20 17:56:00.000000000,1079.44,LocalKirana,self_upi,0
T0001453,C0042,low_evening_shopper,2026-03-20 18:40:00.000000000,797.02,Swiggy,friend_a,0
T0000404,C0011,mid_weekend,2026-03-20 18:47:00.000000000,3097.52,Myntra,self_upi,0
T0001587,C0045,low_evening_shopper,2026-03-20 19:16:00.000000000,438.55,Swiggy,friend_a,0
T0005615,C0162,low_evening_shopper,2026-03-20 20:16:00.000000000,806.97,LocalKirana,friend_a,0
T0005845,C0168,low_evening_shopper,2026-03-20 20:23:00.000000000,601.38,BigBazaar,self_upi,0
T0005380,C0156,low_evening_shopper,2026-03-20 20:36:00.000000000,861.45,Amazon,self_upi,0
T0003963,C0114,low_evening_shopper,2026-03-20 20:41:00.000000000,474.31,Swiggy,friend_a,0
T0003408,C0099,low_evening_shopper,2026-03-20 20:55:00.000000000,500.88,Amazon,friend_a,0
T0000800,C0021,low_evening_shopper,2026-03-20 21:01:00.000000000,688.86,Amazon,friend_a,0
T0004434,C0129,low_evening_shopper,2026-03-20 21:18:00.000000000,808.76,Amazon,friend_a,0
T0000559,C0015,low_evening_shopper,2026-03-20 21:49:00.000000000,771.5,BigBazaar,friend_a,0
T0004827,C0141,low_evening_shopper,2026-03-20 23:22:00.000000000,494.77,BigBazaar,friend_a,0
T0006319,C0179,mid_weekend,2026-03-21 16:56:00.000000000,2034.36,BookMyShow,family_upi,0
T0005381,C0156,low_evening_shopper,2026-03-21 17:53:00.000000000,520.17,Amazon,friend_a,0
T0002881,C0084,low_evening_shopper,2026-03-21 18:40:00.000000000,739.64,Swiggy,self_upi,0
T0006080,C0174,low_evening_shopper,2026-03-21 19:14:00.000000000,710.44,Swiggy,self_upi,0
T0000801,C0021,low_evening_shopper,2026-03-21 19:37:00.000000000,849.51,BigBazaar,self_upi,0
T0005141,C0150,low_evening_shopper,2026-03-21 20:37:00.000000000,1029.7,LocalKirana,self_upi,0
T0004155,C0120,low_evening_shopper,2026-03-21 20:40:00.000000000,761.24,LocalKirana,friend_a,0
T0005142,C0150,low_evening_shopper,2026-03-21 20:40:00.000000000,698.56,NewShop_1,friend_a,0
T0004828,C0141,low_evening_shopper,2026-03-21 20:40:00.000000000,775.13,Swiggy,self_upi,0
T0006081,C0174,low_evening_shopper,2026-03-21 20:40:00.000000000,935.77,Amazon,friend_a,0
T0004540,C0132,low_evening_shopper,2026-03-21 20:52:00.000000000,641.17,Swiggy,friend_a,0
T0003964,C0114,low_evening_shopper,2026-03-21 20:58:00.000000000,1077.51,Amazon,self_upi,0
T0005262,C0153,low_evening_shopper,2026-03-21 21:03:00.000000000,588.46,Amazon,self_upi,0
T0001548,C0044,mid_weekend,2026-03-22 13:37:00.000000000,2838.75,IRCTC,self_upi,0
T0001547,C0044,mid_weekend,2026-03-22 14:14:00.000000000,2142.24,BookMyShow,family_upi,0
T0000802,C0021,low_evening_shopper,2026-03-22 16:08:00.000000000,603.36,BigBazaar,friend_a,0
T0005521,C0159,low_evening_shopper,2026-03-22 18:23:00.000000000,764.49,BigBazaar,friend_a,0
T0004541,C0132,low_evening_shopper,2026-03-22 19:34:00.000000000,2028.69,Swiggy,friend_a,0
T0005143,C0150,low_evening_shopper,2026-03-22 19:35:00.000000000,561.87,Swiggy,friend_a,0
T0000803,C0021,low_evening_shopper,2026-03-22 20:50:00.000000000,789.82,LocalKirana,self_upi,0
T0004829,C0141,low_evening_shopper,2026-03-22 20:53:00.000000000,446.32,Swiggy,friend_a,0
T0002882,C0084,low_evening_shopper,2026-03-22 21:29:00.000000000,540.09,Amazon,self_upi,0
T0005263,C0153,low_evening_shopper,2026-03-22 21:40:00.000000000,784.88,BigBazaar,friend_a,0
T0006208,C0177,low_evening_shopper,2026-03-22 22:35:00.000000000,751.07,Swiggy,self_upi,0
T0005846,C0168,low_evening_shopper,2026-03-22 23:04:00.000000000,2191.72,BigBazaar,friend_a,0
T0000406,C0011,mid_weekend,2026-03-23 14:02:00.000000000,2653.9,Myntra,self_upi,0
T0000405,C0011,mid_weekend,2026-03-23 14:11:00.000000000,7750.12,BookMyShow,family_upi,0
T0006320,C0179,mid_weekend,2026-03-23 14:55:00.000000000,1211.89,NewShop_31,family_upi,0
T0000891,C0023,mid_weekend,2026-03-23 15:16:00.000000000,3173.15,BookMyShow,self_upi,0
T0003529,C0102,low_evening_shopper,2026-03-23 19:22:00.000000000,519.68,Swiggy,self_upi,0
T0000804,C0021,low_evening_shopper,2026-03-23 19:24:00.000000000,460.21,Swiggy,self_upi,0
T0003409,C0099,low_evening_shopper,2026-03-23 19:31:00.000000000,661.14,LocalKirana,friend_a,0
T0003178,C0093,low_evening_shopper,2026-03-23 19:47:00.000000000,403.74,Amazon,friend_a,0
T0000560,C0015,low_evening_shopper,2026-03-23 19:52:00.000000000,2068.18,Swiggy,friend_a,0
T0002663,C0078,low_evening_shopper,2026-03-23 20:07:00.000000000,456.49,Swiggy,self_upi,0
T0002883,C0084,low_evening_shopper,2026-03-23 20:13:00.000000000,809.91,Amazon,self_upi,0
T0001454,C0042,low_evening_shopper,2026-03-23 20:13:00.000000000,586.22,BigBazaar,self_upi,0
T0005144,C0150,low_evening_shopper,2026-03-23 21:12:00.000000000,863.78,Amazon,friend_a,0
T0000317,C0009,low_evening_shopper,2026-03-23 21:34:00.000000000,750.61,Swiggy,friend_a,0
T0005522,C0159,low_evening_shopper,2026-03-23 22:40:00.000000000,716.19,BigBazaar,friend_a,0
T0001015,C0027,low_evening_shopper,2026-03-23 22:45:00.000000000,590.98,Amazon,friend_a,0
T0000407,C0011,mid_weekend,2026-03-24 10:10:00.000000000,2962.42,NewShop_7,self_upi,0
T0000408,C0011,mid_weekend,2026-03-24 14:35:00.000000000,7061.55,Zomato,family_upi,0
T0000561,C0015,low_evening_shopper,2026-03-24 19:04:00.000000000,511.25,Swiggy,friend_a,0
T0003530,C0102,low_evening_shopper,2026-03-24 19:32:00.000000000,670.76,LocalKirana,self_upi,0
T0000805,C0021,low_evening_shopper,2026-03-24 19:33:00.000000000,1069.33,Swiggy,self_upi,0
T0003965,C0114,low_evening_shopper,2026-03-24 19:39:00.000000000,1053.06,Swiggy,self_upi,0
T0001786,C0051,low_evening_shopper,2026-03-24 19:59:00.000000000,884.14,NewShop_38,friend_a,0
T0001588,C0045,low_evening_shopper,2026-03-24 20:29:00.000000000,765.21,LocalKirana,self_upi,0
T0000318,C0009,low_evening_shopper,2026-03-24 20:50:00.000000000,273.0,Amazon,friend_a,0
T0002282,C0066,low_evening_shopper,2026-03-24 20:51:00.000000000,649.76,Swiggy,friend_a,0
T0005264,C0153,low_evening_shopper,2026-03-24 21:18:00.000000000,811.05,Swiggy,friend_a,0
T0001785,C0051,low_evening_shopper,2026-03-24 21:52:00.000000000,639.26,Swiggy,self_upi,0
T0003966,C0114,low_evening_shopper,2026-03-24 22:20:00.000000000,991.49,LocalKirana,self_upi,0
